0.002297,0.000868,9074.873047,1.673963,0.044922,0.509549,1.673963,0.063858,0.063858,0.000324,-0.058037,0.000000,0.004656,0.001085,21452.361328,3.493519,0.090169,1.077908,3.493519,0.126256,0.126256,0.000652,-0.115424,0.000000,0.001639,0.004557,11317.556641,1.501594,0.037522,0.470269,1.501594,0.057162,0.057162,0.000208,-0.055777,0.000000,0.003306,0.005425,25930.519531,3.115589,0.076367,0.966363,3.115589,0.113804,0.113804,0.000426,-0.110172,0.000000,0.006950,0.007378,6537.800781,3.231996,0.079080,1.013889,3.231996,0.097799,0.098642,0.000945,-0.089814,0.000000,0.014381,0.009549,13142.087891,6.505927,0.160243,2.040799,6.505927,0.191365,0.192208,0.001953,-0.177103,0.000000,0.002363,0.001736,17445.310547,1.624216,0.036892,0.490017,1.624216,0.050279,0.050797,0.000312,-0.047665,0.000000,0.004754,0.002604,38552.691406,3.236947,0.074219,0.982205,3.236947,0.099297,0.099815,0.000615,-0.095247,0.000000
0.075962,0.012370,136.371536,1.337057,0.311089,0.990885,1.337057,0.227744,0.228952,0.019084,-0.123968,0.000000,0.149328,0.293186,5010.482422,10.841388,0.618112,4.300347,10.841388,0.467911,0.470265,0.038517,-0.242942,-0.233545,0.038032,0.023980,140.515869,1.281250,0.211534,0.874023,1.281250,0.198099,0.199281,0.010193,-0.116142,0.000000,0.091076,0.288737,6375.722168,7.453390,0.422628,3.163520,7.453390,0.382442,0.385853,0.022040,-0.220436,-0.053024,0.044238,0.018338,130.379990,1.347919,0.232042,0.921984,1.347919,0.201973,0.202334,0.012966,-0.106497,0.000000,0.101574,0.118490,8604.966797,8.736996,0.466562,3.521050,8.736996,0.390988,0.392479,0.027551,-0.205067,0.000000,0.041106,0.022461,125.569664,1.113313,0.218479,0.816081,1.113313,0.195648,0.197510,0.010755,-0.111706,0.000000,0.089915,0.262478,9729.169922,8.638899,0.437919,3.374458,8.638899,0.380783,0.384150,0.023083,-0.211331,-1.222085
0.002163,0.002604,1472.296875,0.129427,0.042101,0.115885,0.129427,0.061138,0.061138,0.000343,-0.054442,0.000000,0.004530,0.002604,11179.574219,1.003275,0.085503,0.416233,1.003275,0.118762,0.118762,0.000745,-0.106109,0.000000,0.001419,0.034071,1210.187134,0.117302,0.030281,0.102648,0.117302,0.055015,0.055275,0.000193,-0.052661,0.000000,0.003123,0.098741,9985.139648,0.771147,0.064812,0.351346,0.771147,0.106166,0.106426,0.000474,-0.096880,0.000000,0.003962,0.041667,1023.797852,0.257515,0.064933,0.194010,0.257515,0.100561,0.101084,0.000617,-0.087608,0.000000,0.008094,0.139540,10552.875000,1.854007,0.133332,0.746745,1.854007,0.193952,0.194654,0.001367,-0.165130,0.000000,0.002179,0.022135,1637.041016,0.128783,0.039491,0.115451,0.128783,0.062909,0.063120,0.000294,-0.059203,0.000000,0.004605,0.086589,14536.982422,0.977927,0.081510,0.408203,0.977927,0.122055,0.122265,0.000672,-0.110910,0.000000
0.075719,0.002315,1644.792725,10.035949,0.231337,3.050347,10.035949,0.124611,0.124784,0.010778,-0.105827,0.000000,0.162051,0.087384,2722.134766,10.971358,0.462130,3.478010,10.971358,0.237526,0.237699,0.021778,-0.207043,0.000000,0.087973,0.009115,2987.097168,10.448077,0.241247,3.204138,10.448077,0.125373,0.126905,0.012034,-0.107662,0.000000,0.192326,0.818432,5109.054199,11.179317,0.470310,3.544994,11.179317,0.225161,0.231683,0.024768,-0.191889,-0.495778,0.095063,0.012297,3046.578857,10.899061,0.249928,3.342159,10.899061,0.129572,0.131489,0.013891,-0.105104,0.000000,0.218162,0.694589,5213.460449,11.624183,0.491525,3.664497,11.624183,0.224710,0.230846,0.029129,-0.184585,-0.323698,0.045160,0.007523,3384.758057,7.551678,0.171441,2.296875,7.551678,0.115436,0.116987,0.006400,-0.101080,0.000000,0.101463,0.518808,5587.972656,8.123138,0.336001,2.541667,8.123138,0.210995,0.215658,0.013311,-0.184421,-0.297130
0.066396,0.032676,140.965073,1.850733,0.303850,1.245846,1.850733,0.251867,0.251867,0.016686,-0.139683,0.000000,0.142299,0.200025,6755.227051,7.205124,0.617656,3.386781,7.205124,0.487353,0.488988,0.036800,-0.246933,-2.320065,0.035499,0.044023,156.328491,1.427033,0.235379,0.975198,1.427033,0.244152,0.251567,0.009349,-0.152461,0.000000,0.085125,0.311074,6005.244629,5.177073,0.480926,2.501054,5.177073,0.459115,0.468009,0.021698,-0.273475,-0.224040,0.033395,0.040303,167.561188,1.416390,0.223351,0.976687,1.416390,0.232792,0.241358,0.009713,-0.141164,0.000000,0.080837,0.221602,2167.102051,5.197899,0.457423,2.515749,5.197899,0.439864,0.449602,0.022227,-0.253329,-0.142746,0.026829,0.046379,172.081436,1.219489,0.199975,0.879464,1.219489,0.226839,0.233012,0.006459,-0.155064,0.000000,0.066212,0.205295,3741.310059,5.281129,0.413607,2.492373,5.281129,0.432138,0.440228,0.015839,-0.281156,-6.267979
0.039449,0.004340,11.896104,0.147149,0.175781,0.294271,0.147149,0.127720,0.127720,0.005442,-0.115337,0.000000,0.062514,0.008681,5446.338379,0.990003,0.351562,0.940972,0.990003,0.296459,0.296976,0.010953,-0.230083,0.000000,0.017076,0.004340,26.889030,0.104433,0.105469,0.205729,0.104433,0.092751,0.093466,0.002167,-0.088241,0.000000,0.028754,0.005208,875.278564,0.406547,0.212674,0.505208,0.406547,0.202924,0.203639,0.004549,-0.170857,0.000000,0.024828,0.001736,22.239975,0.128461,0.125000,0.239583,0.128461,0.096846,0.096846,0.003299,-0.087922,0.000000,0.039117,0.005208,1170.403931,0.608743,0.249132,0.670139,0.608743,0.223702,0.224417,0.006494,-0.178402,0.000000,0.027452,0.006076,18.078411,0.140470,0.130642,0.249132,0.140470,0.101461,0.101461,0.003484,-0.095108,0.000000,0.047458,0.011285,1140.577759,0.829365,0.261719,0.811632,0.829365,0.226971,0.227814,0.007110,-0.188540,0.000000
0.000003,0.000000,259.555573,0.001736,0.000434,0.001736,0.001736,0.000912,0.000912,0.000000,-0.000912,0.000000,0.000007,0.000000,2599.619141,0.017360,0.000868,0.006944,0.017360,0.001824,0.001824,0.000001,-0.001824,0.000000,0.000011,0.000000,4106.666504,0.047016,0.001447,0.015914,0.047016,0.003041,0.003041,0.000003,-0.002609,0.000000,0.000034,0.000000,6760.635254,0.117902,0.002894,0.036169,0.117902,0.005650,0.005650,0.000006,-0.005218,0.000000,0.000139,0.000868,35363.984375,0.435438,0.011285,0.137442,0.435438,0.022977,0.022977,0.000023,-0.021840,0.000000,0.000298,0.000868,77726.140625,0.973880,0.023003,0.296007,0.973880,0.045532,0.045532,0.000047,-0.043163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.012302,0.003472,166.765442,0.307565,0.118189,0.241720,0.307565,0.130311,0.130311,0.002354,-0.104283,0.000000,0.029481,0.163128,5317.201660,3.083241,0.233831,1.247930,3.083241,0.252461,0.253472,0.004803,-0.204374,-1.350520,0.004082,0.010751,388.324158,0.220491,0.053492,0.163929,0.220491,0.074391,0.074551,0.000738,-0.062427,0.000000,0.011922,0.064370,26957.515625,1.466512,0.108835,0.666133,1.466512,0.133500,0.133660,0.001727,-0.116812,0.000000,0.010672,0.018296,80.341248,0.364353,0.081303,0.268563,0.364353,0.091512,0.091512,0.002105,-0.070314,0.000000,0.031138,0.048544,12222.624023,2.081893,0.166518,0.996595,2.081893,0.156183,0.156183,0.004823,-0.128121,0.000000,0.009439,0.017829,139.648590,0.297272,0.081697,0.241253,0.297272,0.097290,0.097290,0.001596,-0.079986,0.000000,0.026176,0.030649,4604.268066,2.160505,0.165787,0.991920,2.160505,0.174909,0.175876,0.003735,-0.152711,0.000000
0.245988,0.033565,8373.475586,13.004915,0.272661,3.840278,13.004915,0.077032,0.081418,0.035547,-0.039065,0.000000,0.437679,0.080006,14265.175781,15.030976,0.549730,4.516637,15.030976,0.161453,0.168615,0.070597,-0.071334,0.000000,0.156944,0.022135,10796.355469,9.938898,0.206270,2.912760,9.938898,0.070572,0.073341,0.022241,-0.046061,0.000000,0.271765,0.052228,19780.041016,11.472798,0.414684,3.427807,11.472798,0.156095,0.160607,0.043963,-0.090207,0.000000,0.198379,0.002459,5187.125000,12.016947,0.258174,3.531684,12.016947,0.080896,0.080982,0.029656,-0.042054,0.000000,0.352557,0.011140,9253.423828,14.483644,0.516641,4.328848,14.483644,0.171425,0.171511,0.059168,-0.083093,0.000000,0.163218,0.016927,14936.413086,10.210147,0.212804,2.990017,10.210147,0.071686,0.073608,0.023790,-0.042139,0.000000,0.282111,0.062645,24981.457031,11.783283,0.426143,3.535445,11.783283,0.158732,0.163160,0.046236,-0.085751,0.000000
0.021753,0.008681,31.727837,0.378359,0.096065,0.344907,0.378359,0.081508,0.082205,0.004662,-0.056744,0.000000,0.037896,0.016493,3778.624756,3.506239,0.192564,1.379919,3.506239,0.171401,0.172662,0.009627,-0.113172,0.000000,0.013821,0.009838,82.064690,0.336471,0.069155,0.288194,0.336471,0.066402,0.067145,0.003029,-0.045507,0.000000,0.024577,0.018808,7273.399414,2.564226,0.138744,1.069155,2.564226,0.138428,0.139937,0.006365,-0.091308,0.000000,0.015530,0.006944,72.666138,0.367304,0.073495,0.300926,0.367304,0.065408,0.066843,0.003513,-0.043736,0.000000,0.027755,0.010127,16978.431641,2.981627,0.148872,1.172164,2.981627,0.134898,0.137025,0.007657,-0.084408,0.000000,0.013798,0.010995,50.732979,0.350009,0.067766,0.284144,0.350009,0.060171,0.062124,0.002697,-0.043184,0.000000,0.025205,0.016782,1053.337280,3.009882,0.137789,1.135417,3.009882,0.124191,0.126457,0.006042,-0.083344,0.000000
